cruise,ship,haul,collection,start_latitude,start_longitude,stop_latitude,stop_longitude,surface_temp,surface_temp_method,ship_spd_through_water,itis_tsn,scientific_name,subsample_count,subsample_weight,remaining_weight,presence_only,beginTransect,endTransect,haulback_time.utc,haulback_time.pacific,equilibrium_time.utc,equilibrium_time.pacific
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,159632,Thaliacea,7,0.0025,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,159636,Pyrosoma atlanticum,7,0.313,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,159643,Salpida,6,0.021,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,162097,Leuroglossus stilbius,2,0.014,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,162583,Diaphus spp.,2,0.0055,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,162664,Stenobrachius leucopsarus,2,0.0065,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,162766,Triphoturus mexicanus,111,0.186,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,166341,Trachipterus altivelis,1,0.0015,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,172924,Pleuronichthys decurrens,1,0.002,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,OS,50,2987,32.3891,-119.3911,32.3901,-119.3603,14.4,TSG,3.5,623871,Symbolophorus californiensis,8,0.035,,N,"-119.3911,32.3891","-119.3603,32.3901",2013-05-03T09:05:00Z,2013-05-03T09:05:00Z,2013-05-03T08:35:00Z,2013-05-03T08:35:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,82367,Teuthida,2,0.0065,,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,82401,Abraliopsis felis,11,0.046,0.44,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,82418,Gonatus,2,0.0035,,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,82442,Onychoteuthis borealijaponica,1,0.4215,,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,82578,Cranchia scabra,1,0.035,,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,82589,Octopoda,1,0.001,0.03,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,159636,Pyrosoma atlanticum,1,0.007,0.07,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,159643,Salpida,4,0.009,0.07,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,162097,Leuroglossus stilbius,4,0.044,0.41,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,162583,Diaphus spp.,6,0.007,0.07,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,162673,Tarletonbeania crenularis,20,0.046,0.44,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,164792,Merluccius productus,72,2.372,,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,166725,Sebastes jordani,28,0.037,0.34,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,172716,Citharichthys sordidus,65,0.031,0.3,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,556078,Pterygioteuthis gemmata,3,0.003,0.03,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,1,3059,35.3823,-122.4298,35.3945,-122.4641,12.8,TSG,3.5,623871,Symbolophorus californiensis,19,0.123,1.15,N,"-122.4298,35.3823","-122.4641,35.3945",2013-04-24T04:44:00Z,2013-04-24T04:44:00Z,2013-04-24T04:14:00Z,2013-04-24T04:14:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,82367,Teuthida,3,0.01,0.04,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,82401,Abraliopsis felis,7,0.034,0.12,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,159636,Pyrosoma atlanticum,18,0.417,,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,159643,Salpida,10,0.025,0.09,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,159661,Thetys vagina,1,0.083,,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,159697,Petromyzontidae,1,0.012,0.04,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,162097,Leuroglossus stilbius,1,0.012,0.04,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,162583,Diaphus spp.,2,0.002,0.01,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,162673,Tarletonbeania crenularis,39,0.063,0.22,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,162766,Triphoturus mexicanus,27,0.041,0.14,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,164792,Merluccius productus,39,5.811,,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,166341,Trachipterus altivelis,1,0.001,0.01,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,166705,Sebastes,13,0.015,0.05,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,172702,Pleuronectiformes,4,0.003,0.01,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,172716,Citharichthys sordidus,265,0.126,0.44,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,172922,Pleuronichthys,1,0.001,,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,2,3060,35.5746,-122.2763,35.579,-122.3076,12.5,TSG,3.6,623871,Symbolophorus californiensis,5,0.028,0.1,N,"-122.2763,35.5746","-122.3076,35.579",2013-04-24T07:39:00Z,2013-04-24T07:39:00Z,2013-04-24T07:09:00Z,2013-04-24T07:09:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,76422,Corolla spectabilis,53,0.104,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,82371,Doryteuthis opalescens,1,0.018,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,82401,Abraliopsis felis,23,0.012,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,82418,Gonatus,1,0.001,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,82442,Onychoteuthis borealijaponica,1,0.402,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,82578,Cranchia scabra,4,0.09,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,82589,Octopoda,1,0.001,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,95599,Decapoda,1,0.001,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,159632,Thaliacea,,0.297,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,159636,Pyrosoma atlanticum,26,0.676,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,159643,Salpida,,1.115,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,159661,Thetys vagina,4,0.203,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,162583,Diaphus spp.,13,0.018,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,162673,Tarletonbeania crenularis,13,0.033,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,162766,Triphoturus mexicanus,12,0.009,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,166341,Trachipterus altivelis,1,0.067,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,4,3062,35.3358,-123.5993,35.3606,-123.6198,12.5,TSG,3.6,623871,Symbolophorus californiensis,38,0.223,,N,"-123.5993,35.3358","-123.6198,35.3606",2013-04-25T07:33:00Z,2013-04-25T07:33:00Z,2013-04-25T07:03:00Z,2013-04-25T07:03:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,51337,Praya sp,1,0.072,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,51483,Scyphozoa,2,0.172,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,51696,Phacellophora camtschatica,1,0.28,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,53863,Pleurobrachia bachei,4,0.009,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,76422,Corolla spectabilis,17,0.03,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,82401,Abraliopsis felis,5,0.003,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,82678,Ocythoe tuberculata,2,0.051,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,159636,Pyrosoma atlanticum,,1.08,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,159643,Salpida,,13.6,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,159661,Thetys vagina,4,0.028,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,162463,Paralepididae,1,5e-04,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,162673,Tarletonbeania crenularis,1,0.003,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,162766,Triphoturus mexicanus,2,0.001,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,172510,Icichthys lockingtoni,11,0.09,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,172702,Pleuronectiformes,1,0.001,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,172716,Citharichthys sordidus,1,0.001,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,556078,Pterygioteuthis gemmata,2,0.003,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,6,3064,35.0953,-124.0921,35.1215,-124.1076,13,TSG,3.6,623871,Symbolophorus californiensis,1,0.004,,N,"-124.0921,35.0953","-124.1076,35.1215",2013-04-26T05:19:00Z,2013-04-26T05:19:00Z,2013-04-26T04:49:00Z,2013-04-26T04:49:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,51337,Praya sp,8,0.417,,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,51483,Scyphozoa,1,0.159,,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,76422,Corolla spectabilis,3,5e-04,0.005,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,82401,Abraliopsis felis,86,0.426,4.16,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,82418,Gonatus,1,0.001,0.01,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,82442,Onychoteuthis borealijaponica,2,2.18,,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,82578,Cranchia scabra,2,0.331,,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,159636,Pyrosoma atlanticum,18,0.375,,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,159643,Salpida,6,0.368,,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,162463,Paralepididae,1,0.005,0.049,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,162583,Diaphus spp.,19,0.028,0.273,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,162664,Stenobrachius leucopsarus,24,0.064,0.625,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,162673,Tarletonbeania crenularis,30,0.055,0.537,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
201304,SH,9,3067,36.425,-122.88,36.4483,-122.8921,12.5,TSG,3.6,162766,Triphoturus mexicanus,10,0.009,0.088,N,"-122.88,36.425","-122.8921,36.4483",2013-04-27T04:39:00Z,2013-04-27T04:39:00Z,2013-04-27T04:09:00Z,2013-04-27T04:09:00Z
