date,sunrise_pacific,sunset_pacific,lat,lon
2015-07-10,2015-07-10T12:59:51Z,2015-07-11T03:32:31Z,36.939,-122.4366
2015-07-10,2015-07-10T13:00:14Z,2015-07-11T03:35:49Z,37.4605,-122.8971
2015-07-11,2015-07-11T13:01:00Z,2015-07-12T03:35:41Z,37.47875,-122.94525
2015-07-11,2015-07-11T13:01:16Z,2015-07-12T03:37:56Z,37.83205,-123.25775
2015-07-13,2015-07-13T13:02:17Z,2015-07-14T03:40:31Z,38.49115,-123.6476
2015-07-13,2015-07-13T13:01:57Z,2015-07-14T03:42:01Z,38.81265,-123.7939
2015-07-13,2015-07-13T13:02:06Z,2015-07-14T03:42:47Z,38.9185,-123.9075
2015-07-14,2015-07-14T13:01:30Z,2015-07-15T03:44:42Z,39.5601,-124.0418
2015-07-16,2015-07-16T13:02:33Z,2015-07-17T03:49:03Z,40.56985,-124.66775
2015-07-17,2015-07-17T13:03:08Z,2015-07-18T03:48:41Z,40.64735,-124.67085
2015-07-18,2015-07-18T13:00:01Z,2015-07-19T03:49:39Z,41.58225,-124.38125
2015-07-18,2015-07-18T13:00:47Z,2015-07-19T03:49:47Z,41.475,-124.49385
2015-07-19,2015-07-19T13:01:18Z,2015-07-20T03:48:14Z,41.3905,-124.3469
2015-07-20,2015-07-20T13:01:40Z,2015-07-21T03:49:36Z,41.83175,-124.54535
2015-07-20,2015-07-20T13:01:05Z,2015-07-21T03:49:49Z,41.9645,-124.501
2015-07-22,2015-07-22T13:03:03Z,2015-07-23T03:50:41Z,42.3588,-124.8285
2015-07-22,2015-07-22T13:02:45Z,2015-07-23T03:51:11Z,42.49075,-124.85375
2015-07-23,2015-07-23T13:04:07Z,2015-07-24T03:50:29Z,42.447,-124.9255
2015-07-24,2015-07-24T13:01:47Z,2015-07-25T03:50:21Z,43.1339,-124.6094
2015-07-24,2015-07-24T13:00:21Z,2015-07-25T03:51:14Z,43.5165,-124.54095
2015-07-25,2015-07-25T13:01:34Z,2015-07-26T03:49:59Z,43.43605,-124.531
2015-07-25,2015-07-25T13:01:46Z,2015-07-26T03:52:27Z,43.8135,-124.86315
2015-07-26,2015-07-26T13:01:27Z,2015-07-27T03:49:51Z,43.7694,-124.49575
2015-07-26,2015-07-26T13:00:54Z,2015-07-27T03:52:55Z,44.3687,-124.80985
2015-08-06,2015-08-06T13:13:20Z,2015-08-07T03:38:39Z,44.11435,-124.7013
2015-08-07,2015-08-07T13:13:43Z,2015-08-08T03:38:16Z,44.4557,-124.7257
2015-08-07,2015-08-07T13:14:21Z,2015-08-08T03:38:52Z,44.4484,-124.88075
2015-08-08,2015-08-08T13:15:16Z,2015-08-09T03:37:49Z,44.56435,-124.8935
2015-08-08,2015-08-08T13:15:36Z,2015-08-09T03:39:02Z,44.74045,-125.086
2015-08-09,2015-08-09T13:14:09Z,2015-08-10T03:35:16Z,44.79735,-124.46305
2015-08-09,2015-08-09T13:16:08Z,2015-08-10T03:38:52Z,45.12835,-125.1624
2015-08-09,2015-08-09T13:15:32Z,2015-08-10T03:38:56Z,45.2594,-125.09505
2015-08-10,2015-08-10T13:12:43Z,2015-08-11T03:35:10Z,45.6073,-124.30435
2015-08-11,2015-08-11T13:15:04Z,2015-08-12T03:36:24Z,45.93665,-124.7889
2015-08-11,2015-08-11T13:14:16Z,2015-08-12T03:35:19Z,45.88075,-124.5546
2015-08-12,2015-08-12T13:15:24Z,2015-08-13T03:34:13Z,45.9965,-124.5959
2015-08-12,2015-08-12T13:13:54Z,2015-08-13T03:33:20Z,46.121,-124.29915
2015-08-12,2015-08-12T13:13:25Z,2015-08-13T03:33:58Z,46.35095,-124.3153
2015-08-13,2015-08-13T13:14:38Z,2015-08-14T03:34:17Z,46.75525,-124.5492
2015-08-13,2015-08-13T13:14:06Z,2015-08-14T03:34:06Z,46.82995,-124.4605
2015-08-14,2015-08-14T13:15:57Z,2015-08-15T03:34:20Z,47.10385,-124.762
2015-08-14,2015-08-14T13:16:54Z,2015-08-15T03:35:28Z,47.1437,-125.024
2015-08-15,2015-08-15T13:18:58Z,2015-08-16T03:34:22Z,47.10665,-125.18735
2015-08-15,2015-08-15T13:20:12Z,2015-08-16T03:37:41Z,47.545,-125.7569
2015-08-16,2015-08-16T13:18:28Z,2015-08-17T03:33:06Z,47.58975,-125.0149
2015-08-16,2015-08-16T13:17:54Z,2015-08-17T03:33:20Z,47.7574,-124.97415
2015-08-17,2015-08-17T13:18:28Z,2015-08-18T03:31:19Z,47.8724,-124.84135
2015-08-17,2015-08-17T13:22:29Z,2015-08-18T03:35:47Z,47.9693,-125.903
2015-08-17,2015-08-17T13:23:19Z,2015-08-18T03:37:15Z,48.10625,-126.18975
2015-08-18,2015-08-18T13:19:45Z,2015-08-19T03:30:26Z,48.09015,-124.9446
2015-08-18,2015-08-18T13:21:13Z,2015-08-19T03:31:44Z,48.0501,-125.28935
2015-08-24,2015-08-24T13:27:12Z,2015-08-25T03:19:40Z,48.3848,-124.8861
2015-08-25,2015-08-25T13:28:59Z,2015-08-26T03:17:50Z,48.3068,-124.9469
2015-08-25,2015-08-25T13:33:30Z,2015-08-26T03:23:18Z,48.56,-126.19635
2015-08-25,2015-08-25T13:33:31Z,2015-08-26T03:23:04Z,48.4986,-126.1677
2015-08-26,2015-08-26T13:35:41Z,2015-08-27T03:21:48Z,48.4731,-126.34845
2015-08-27,2015-08-27T13:35:39Z,2015-08-28T03:19:43Z,48.838,-126.1555
2015-08-27,2015-08-27T13:37:05Z,2015-08-28T03:22:00Z,49.08165,-126.6205
2015-08-28,2015-08-28T13:41:14Z,2015-08-29T03:24:27Z,49.5768,-127.5181
2015-08-28,2015-08-28T13:41:52Z,2015-08-29T03:25:21Z,49.6524,-127.70775
2015-08-29,2015-08-29T13:44:19Z,2015-08-30T03:25:43Z,50.068,-128.13585
2015-08-29,2015-08-29T13:43:47Z,2015-08-30T03:25:16Z,50.09385,-128.01215
2015-08-29,2015-08-29T13:44:09Z,2015-08-30T03:25:51Z,50.15575,-128.13035
2015-08-31,2015-08-31T13:48:31Z,2015-09-01T03:27:10Z,51.40675,-128.995
2015-08-31,2015-08-31T13:48:01Z,2015-09-01T03:26:38Z,51.402,-128.86565
2015-09-02,2015-09-02T13:52:21Z,2015-09-03T03:27:08Z,52.56735,-129.63035
2015-09-02,2015-09-02T13:54:19Z,2015-09-03T03:30:36Z,53.01365,-130.30895
2015-09-02,2015-09-02T13:54:08Z,2015-09-03T03:30:13Z,52.955,-130.23765
2015-09-02,2015-09-02T13:54:26Z,2015-09-03T03:30:16Z,52.88325,-130.2827
2015-09-04,2015-09-04T14:05:33Z,2015-09-05T03:37:37Z,54.245,-132.75425
2015-09-05,2015-09-05T14:07:00Z,2015-09-06T03:34:58Z,54.29885,-132.6906
2016-03-29,2016-03-29T14:04:43Z,2016-03-30T02:43:05Z,44.4641,-124.5465
2016-03-30,2016-03-30T14:02:33Z,2016-03-31T02:44:03Z,44.50095,-124.47315
2016-03-30,2016-03-30T14:02:25Z,2016-03-31T02:44:04Z,44.6187,-124.46
2016-04-17,2016-04-17T13:40:39Z,2016-04-18T03:07:54Z,41.7256,-125.94825
2016-04-20,2016-04-20T13:34:23Z,2016-04-21T03:06:12Z,40.6783,-125.10775
2016-04-22,2016-04-22T13:32:19Z,2016-04-23T03:00:36Z,37.97495,-124.2429
2016-07-07,2016-07-07T12:34:43Z,2016-07-08T04:51:01Z,50.6811,-129.1892
2016-07-07,2016-07-07T12:33:45Z,2016-07-08T04:41:00Z,49.7532,-127.81485
2016-07-07,2016-07-07T12:34:34Z,2016-07-08T04:41:10Z,49.6845,-127.94005
2016-07-08,2016-07-08T12:35:11Z,2016-07-09T04:41:20Z,49.7956,-128.00055
2016-07-08,2016-07-08T12:32:02Z,2016-07-09T04:34:53Z,49.44305,-126.8009
2016-07-09,2016-07-09T12:32:14Z,2016-07-10T04:29:53Z,49.043,-126.16635
2016-07-10,2016-07-10T12:33:14Z,2016-07-11T04:28:41Z,48.9744,-126.10775
2016-07-10,2016-07-10T12:33:58Z,2016-07-11T04:31:50Z,49.24575,-126.5916
2016-07-11,2016-07-11T12:34:33Z,2016-07-12T04:30:40Z,49.23755,-126.4862
2016-07-11,2016-07-11T12:35:02Z,2016-07-12T04:25:44Z,48.62155,-125.93035
2016-07-12,2016-07-12T12:32:09Z,2016-07-13T04:20:57Z,48.6005,-124.94195
2016-07-13,2016-07-13T12:34:31Z,2016-07-14T04:18:44Z,48.26665,-124.93175
2016-07-14,2016-07-14T12:37:14Z,2016-07-15T04:15:24Z,47.7506,-124.8262
2016-07-14,2016-07-14T12:36:54Z,2016-07-15T04:15:14Z,47.7722,-124.765
2016-07-15,2016-07-15T12:37:47Z,2016-07-16T04:14:56Z,47.85375,-124.81315
2016-07-15,2016-07-15T12:40:43Z,2016-07-16T04:18:29Z,47.9296,-125.62285
2016-07-16,2016-07-16T12:39:57Z,2016-07-17T04:13:09Z,47.5955,-124.83745
2016-07-16,2016-07-16T12:39:22Z,2016-07-17T04:12:37Z,47.60025,-124.69745
2016-07-17,2016-07-17T12:41:19Z,2016-07-18T04:10:38Z,47.345,-124.67195
2016-07-19,2016-07-19T12:47:10Z,2016-07-20T04:05:59Z,46.46295,-124.7863
2016-07-20,2016-07-20T12:48:45Z,2016-07-21T04:04:53Z,46.37175,-124.83185
2016-07-21,2016-07-21T12:51:06Z,2016-07-22T04:01:02Z,45.774,-124.63125
2016-07-23,2016-07-23T12:57:10Z,2016-07-24T03:59:35Z,45.26675,-125.1894
2016-07-28,2016-07-28T13:01:47Z,2016-07-29T03:51:55Z,45.04645,-124.7987
2016-07-28,2016-07-28T13:00:57Z,2016-07-29T03:51:21Z,45.0923,-124.6234
2016-07-29,2016-07-29T13:01:43Z,2016-07-30T03:47:47Z,44.7449,-124.2786
2016-07-29,2016-07-29T13:01:04Z,2016-07-30T03:47:15Z,44.76755,-124.13115
2016-07-30,2016-07-30T13:02:34Z,2016-07-31T03:46:24Z,44.75765,-124.2205
2016-07-30,2016-07-30T13:06:04Z,2016-07-31T03:46:09Z,44.10215,-124.62515
2016-07-30,2016-07-30T13:06:52Z,2016-07-31T03:46:50Z,44.0809,-124.8107
2016-07-31,2016-07-31T13:07:55Z,2016-08-01T03:45:42Z,44.09985,-124.8092
2016-07-31,2016-07-31T13:07:00Z,2016-08-01T03:42:52Z,43.753,-124.34235
2016-07-31,2016-07-31T13:07:51Z,2016-08-01T03:43:38Z,43.73535,-124.5443
2016-08-02,2016-08-02T13:12:11Z,2016-08-03T03:39:16Z,42.95085,-124.56675
2016-08-02,2016-08-02T13:12:20Z,2016-08-03T03:39:26Z,42.95315,-124.60765
2016-08-03,2016-08-03T13:14:10Z,2016-08-04T03:38:23Z,42.8356,-124.72335
2016-08-03,2016-08-03T13:17:54Z,2016-08-04T03:38:23Z,42.08425,-125.1896
2016-08-03,2016-08-03T13:17:37Z,2016-08-04T03:37:52Z,42.0351,-125.09085
2016-08-05,2016-08-05T13:17:34Z,2016-08-06T03:30:47Z,41.4882,-124.2395
2016-08-05,2016-08-05T13:19:55Z,2016-08-06T03:29:54Z,40.7806,-124.42525
2016-08-05,2016-08-05T13:20:14Z,2016-08-06T03:29:51Z,40.7006,-124.45675
2016-08-07,2016-08-07T13:22:21Z,2016-08-08T03:24:38Z,40.0093,-124.12295
2016-08-21,2016-08-21T13:38:34Z,2016-08-22T03:05:20Z,38.8564,-124.37185
2016-08-23,2016-08-23T13:36:53Z,2016-08-24T02:56:31Z,37.9446,-123.18775
2016-08-24,2016-08-24T13:38:40Z,2016-08-25T02:55:47Z,37.8451,-123.38275
2016-08-24,2016-08-24T13:36:41Z,2016-08-25T02:52:43Z,37.4266,-122.75145
2016-08-25,2016-08-25T13:35:58Z,2016-08-26T02:48:34Z,36.94415,-122.21335
2016-08-26,2016-08-26T13:37:55Z,2016-08-27T02:47:51Z,36.7484,-122.4364
2016-08-26,2016-08-26T13:38:59Z,2016-08-27T02:48:32Z,36.58375,-122.6534
2016-08-26,2016-08-26T13:38:02Z,2016-08-27T02:47:42Z,36.6338,-122.4316
2016-08-27,2016-08-27T13:38:27Z,2016-08-28T02:44:42Z,36.08765,-122.17965
2016-08-28,2016-08-28T13:37:17Z,2016-08-29T02:41:13Z,36.01,-121.67175
2016-08-29,2016-08-29T13:39:04Z,2016-08-30T02:40:14Z,35.7156,-121.84745
2016-08-30,2016-08-30T13:38:16Z,2016-08-31T02:36:05Z,35.09555,-121.30735
2016-08-31,2016-08-31T13:34:17Z,2016-09-01T02:28:35Z,34.32865,-119.951
2016-09-01,2016-09-01T13:35:56Z,2016-09-02T02:28:11Z,34.3248,-120.1859
2016-09-02,2016-09-02T13:37:23Z,2016-09-03T02:27:37Z,34.3523,-120.3766
2016-09-08,2016-09-08T13:40:29Z,2016-09-09T02:18:00Z,34.12715,-120.076
2016-09-08,2016-09-08T13:40:46Z,2016-09-09T02:18:19Z,34.1729,-120.1515
2016-09-08,2016-09-08T13:41:28Z,2016-09-09T02:18:58Z,34.1276,-120.32075
2016-09-09,2016-09-09T13:40:22Z,2016-09-10T02:15:34Z,33.9291,-119.84735
2016-09-09,2016-09-09T13:39:39Z,2016-09-10T02:14:52Z,33.93735,-119.67075
2016-09-10,2016-09-10T13:39:43Z,2016-09-11T02:12:53Z,33.9512,-119.519
2016-09-10,2016-09-10T13:38:53Z,2016-09-11T02:12:04Z,33.96825,-119.3121
2016-09-10,2016-09-10T13:39:29Z,2016-09-11T02:12:37Z,33.9159,-119.45575
2016-09-11,2016-09-11T13:38:59Z,2016-09-12T02:10:05Z,33.9637,-119.16865
2016-09-12,2016-09-12T13:41:43Z,2016-09-13T02:10:25Z,33.5759,-119.6426
2016-09-12,2016-09-12T13:38:26Z,2016-09-13T02:07:17Z,33.75415,-118.8409
2016-09-13,2016-09-13T13:38:20Z,2016-09-14T02:05:16Z,33.93515,-118.66785
2016-09-13,2016-09-13T13:40:54Z,2016-09-14T02:07:24Z,33.40075,-119.2536
2016-09-13,2016-09-13T13:41:25Z,2016-09-14T02:07:55Z,33.39105,-119.3857
2016-09-14,2016-09-14T13:40:59Z,2016-09-15T02:05:24Z,33.31665,-119.10725
2016-09-14,2016-09-14T13:39:21Z,2016-09-15T02:03:50Z,33.421,-118.70535
2016-09-14,2016-09-14T13:40:03Z,2016-09-15T02:04:25Z,33.27145,-118.8668
2016-09-14,2016-09-14T13:38:50Z,2016-09-15T02:03:13Z,33.27635,-118.5646
2016-09-15,2016-09-15T13:36:28Z,2016-09-16T01:58:55Z,33.4294,-117.8254
2016-09-15,2016-09-15T13:37:05Z,2016-09-16T01:59:30Z,33.396,-117.97385
2016-09-16,2016-09-16T13:36:57Z,2016-09-17T01:57:15Z,33.27125,-117.76845
2016-09-16,2016-09-16T13:37:03Z,2016-09-17T01:57:13Z,33.0095,-117.77585
2016-09-16,2016-09-16T13:37:13Z,2016-09-17T01:57:16Z,32.7885,-117.80385
2016-09-17,2016-09-17T13:37:25Z,2016-09-18T01:55:33Z,32.9577,-117.70535
2017-03-22,2017-03-22T13:52:58Z,2017-03-23T02:05:09Z,32.6885,-117.76225
2017-03-22,2017-03-22T13:52:34Z,2017-03-23T02:04:45Z,32.6852,-117.6618
2017-03-23,2017-03-23T13:51:34Z,2017-03-24T02:05:46Z,32.6389,-117.74295
2017-03-23,2017-03-23T13:50:12Z,2017-03-24T02:04:31Z,33.0015,-117.41515
2017-03-23,2017-03-23T13:49:57Z,2017-03-24T02:04:14Z,32.93175,-117.34965
2017-03-24,2017-03-24T13:49:15Z,2017-03-25T02:05:42Z,33.1962,-117.52375
2017-03-24,2017-03-24T13:49:56Z,2017-03-25T02:06:24Z,33.2054,-117.69685
2017-03-24,2017-03-24T13:49:48Z,2017-03-25T02:06:13Z,33.1041,-117.65665
2017-03-25,2017-03-25T13:52:37Z,2017-03-26T02:11:02Z,33.014,-118.69115
2017-03-25,2017-03-25T13:52:42Z,2017-03-26T02:11:10Z,33.0915,-118.7165
2017-03-26,2017-03-26T13:50:56Z,2017-03-27T02:11:29Z,33.14,-118.6164
2017-03-26,2017-03-26T13:48:29Z,2017-03-27T02:09:11Z,33.4185,-118.0225
2017-03-26,2017-03-26T13:47:50Z,2017-03-27T02:08:33Z,33.44885,-117.86
2017-03-27,2017-03-27T13:47:14Z,2017-03-28T02:10:04Z,33.513,-118.054
2017-03-27,2017-03-27T13:50:13Z,2017-03-28T02:12:51Z,33.189,-118.77405
2017-03-27,2017-03-27T13:50:55Z,2017-03-28T02:13:30Z,33.0911,-118.94485
2017-03-28,2017-03-28T13:49:22Z,2017-03-29T02:13:54Z,32.986,-118.88015
2017-03-28,2017-03-28T13:48:19Z,2017-03-29T02:13:21Z,33.65185,-118.68075
2017-03-28,2017-03-28T13:48:35Z,2017-03-29T02:13:32Z,33.5324,-118.73615
2017-03-29,2017-03-29T13:46:32Z,2017-03-30T02:13:37Z,33.59385,-118.56845
2017-03-29,2017-03-29T13:50:59Z,2017-03-30T02:17:41Z,33.1289,-119.6345
2017-03-30,2017-03-30T13:50:45Z,2017-03-31T02:19:43Z,33.37905,-119.93595
2017-03-30,2017-03-30T13:50:13Z,2017-03-31T02:19:16Z,33.47335,-119.81245
2017-03-31,2017-03-31T13:48:18Z,2017-04-01T02:19:30Z,33.5586,-119.67925
2017-03-31,2017-03-31T13:44:51Z,2017-04-01T02:16:24Z,33.93285,-118.8615
2017-04-01,2017-04-01T13:43:04Z,2017-04-02T02:16:42Z,33.9113,-118.75115
2017-04-01,2017-04-01T13:49:26Z,2017-04-02T02:22:40Z,33.51535,-120.2936
2017-04-02,2017-04-02T13:44:58Z,2017-04-03T02:20:59Z,34.167,-119.60125
2017-04-02,2017-04-02T13:45:27Z,2017-04-03T02:21:35Z,34.2578,-119.736
2017-04-02,2017-04-02T13:45:31Z,2017-04-03T02:21:45Z,34.34095,-119.76625
2017-04-04,2017-04-04T13:47:07Z,2017-04-05T02:27:28Z,34.2495,-120.83105
2017-04-05,2017-04-05T13:49:58Z,2017-04-06T02:32:18Z,34.1532,-121.8665
2017-04-06,2017-04-06T13:45:14Z,2017-04-07T02:30:52Z,34.97405,-121.1671
2017-04-06,2017-04-06T13:44:18Z,2017-04-07T02:30:04Z,35.0688,-120.9497
2017-04-12,2017-04-12T13:37:36Z,2017-04-13T02:37:08Z,35.5243,-121.4051
2017-04-13,2017-04-13T13:35:30Z,2017-04-14T02:37:12Z,35.52635,-121.215
2017-04-13,2017-04-13T13:40:57Z,2017-04-14T02:41:55Z,35.173,-122.4875
2017-04-14,2017-04-14T13:35:53Z,2017-04-15T02:40:41Z,35.9724,-121.7602
2017-04-16,2017-04-16T13:35:38Z,2017-04-17T02:44:55Z,36.0338,-122.37525
2017-04-16,2017-04-16T13:36:14Z,2017-04-17T02:45:24Z,35.98635,-122.5105
2017-04-17,2017-04-17T13:37:08Z,2017-04-18T02:49:45Z,36.512,-123.22525
2017-04-18,2017-04-18T13:30:35Z,2017-04-19T02:46:06Z,36.7991,-122.0035
2017-04-18,2017-04-18T13:31:16Z,2017-04-19T02:46:55Z,36.85125,-122.18995
2017-04-18,2017-04-18T13:31:27Z,2017-04-19T02:47:12Z,36.8885,-122.2498
2017-04-20,2017-04-20T13:30:38Z,2017-04-21T02:52:17Z,37.43465,-122.8869
2017-04-20,2017-04-20T13:31:27Z,2017-04-21T02:53:46Z,37.6701,-123.17355
2017-06-27,2017-06-27T12:24:01Z,2017-06-28T04:40:19Z,49.60045,-126.96145
2017-06-27,2017-06-27T12:24:16Z,2017-06-28T04:38:28Z,49.3883,-126.7606
2017-06-29,2017-06-29T12:21:49Z,2017-06-30T04:27:29Z,48.6359,-124.98735
2017-06-29,2017-06-29T12:22:54Z,2017-06-30T04:29:19Z,48.71525,-125.3524
2017-06-30,2017-06-30T12:24:28Z,2017-07-01T04:26:10Z,48.2885,-125.1066
2017-06-30,2017-06-30T12:25:09Z,2017-07-01T04:25:51Z,48.17975,-125.15415
2017-07-01,2017-07-01T12:27:03Z,2017-07-02T04:26:22Z,48.1189,-125.4101
2017-07-01,2017-07-01T12:28:17Z,2017-07-02T04:21:14Z,47.4044,-124.92275
2017-07-01,2017-07-01T12:29:06Z,2017-07-02T04:20:43Z,47.24955,-124.9594
2017-07-02,2017-07-02T12:26:43Z,2017-07-03T04:21:08Z,47.67025,-124.6704
2017-07-02,2017-07-02T12:27:00Z,2017-07-03T04:20:41Z,47.5884,-124.6475
2017-07-03,2017-07-03T12:27:50Z,2017-07-04T04:19:44Z,47.49325,-124.591
2017-07-03,2017-07-03T12:28:33Z,2017-07-04T04:19:49Z,47.4211,-124.68925
2017-07-04,2017-07-04T12:29:18Z,2017-07-05T04:18:12Z,47.2662,-124.53925
2017-07-04,2017-07-04T12:30:02Z,2017-07-05T04:17:21Z,47.07875,-124.5245
2017-07-04,2017-07-04T12:30:20Z,2017-07-05T04:16:49Z,46.97975,-124.4961
2017-07-05,2017-07-05T12:33:55Z,2017-07-06T04:15:57Z,46.5767,-124.79425
2017-07-06,2017-07-06T12:34:03Z,2017-07-07T04:15:53Z,46.68915,-124.7626
2017-07-06,2017-07-06T12:35:35Z,2017-07-07T04:12:21Z,46.06645,-124.51205
2017-07-06,2017-07-06T12:34:50Z,2017-07-07T04:11:39Z,46.0725,-124.33225
2017-07-07,2017-07-07T12:36:46Z,2017-07-08T04:11:14Z,45.9248,-124.48115
2017-07-09,2017-07-09T12:42:05Z,2017-07-10T04:08:49Z,45.2478,-124.7725
2017-07-12,2017-07-12T12:47:26Z,2017-07-13T04:04:55Z,44.55085,-124.8574
2017-07-22,2017-07-22T12:58:16Z,2017-07-23T03:55:18Z,44.03555,-124.8004
2017-07-22,2017-07-22T12:57:26Z,2017-07-23T03:54:47Z,44.086,-124.63175
2017-07-23,2017-07-23T13:01:13Z,2017-07-24T03:54:03Z,43.6715,-125.00425
2017-07-23,2017-07-23T13:01:21Z,2017-07-24T03:53:43Z,43.5953,-124.98005
2017-07-25,2017-07-25T13:02:53Z,2017-07-26T03:49:10Z,43.23515,-124.591
2017-07-26,2017-07-26T13:04:54Z,2017-07-27T03:48:15Z,43.0778,-124.7274
2017-07-26,2017-07-26T13:09:32Z,2017-07-27T03:51:05Z,42.7665,-125.65825
2017-07-27,2017-07-27T13:11:35Z,2017-07-28T03:50:19Z,42.62115,-125.82045
2017-07-27,2017-07-27T13:09:16Z,2017-07-28T03:46:51Z,42.41665,-125.0981
2017-07-28,2017-07-28T13:09:41Z,2017-07-29T03:45:14Z,42.41265,-124.94955
2017-07-29,2017-07-29T13:10:51Z,2017-07-30T03:39:09Z,41.43355,-124.3395
2017-07-31,2017-07-31T13:16:49Z,2017-08-01T03:35:06Z,40.22995,-124.596
2017-08-01,2017-08-01T13:17:39Z,2017-08-02T03:33:51Z,40.21175,-124.55545
2017-08-01,2017-08-01T13:19:02Z,2017-08-02T03:34:43Z,40.1024,-124.8357
2017-08-04,2017-08-04T13:23:24Z,2017-08-05T03:24:21Z,38.13175,-124.13625
2017-08-06,2017-08-06T13:22:12Z,2017-08-07T03:19:06Z,38.09025,-123.3773
2017-08-06,2017-08-06T13:20:30Z,2017-08-07T03:16:30Z,37.87465,-122.8396
2017-08-06,2017-08-06T13:20:33Z,2017-08-07T03:16:49Z,37.93965,-122.8865
2017-08-06,2017-08-06T13:22:08Z,2017-08-07T03:17:31Z,37.7209,-123.17015
2017-08-07,2017-08-07T13:22:30Z,2017-08-08T03:13:41Z,37.14625,-122.76535
2017-08-07,2017-08-07T13:23:06Z,2017-08-08T03:13:14Z,36.881,-122.7827
2017-08-08,2017-08-08T13:22:24Z,2017-08-09T03:11:01Z,36.98285,-122.4496
2017-08-08,2017-08-08T13:21:53Z,2017-08-09T03:10:20Z,36.93845,-122.29835
2017-08-08,2017-08-08T13:23:43Z,2017-08-09T03:10:24Z,36.47355,-122.5366
2017-08-08,2017-08-08T13:23:46Z,2017-08-09T03:09:47Z,36.2975,-122.46435
2017-08-09,2017-08-09T13:24:18Z,2017-08-10T03:08:20Z,36.2704,-122.382
2017-08-09,2017-08-09T13:21:37Z,2017-08-10T03:04:09Z,35.85465,-121.5236
2017-08-09,2017-08-09T13:22:40Z,2017-08-10T03:04:54Z,35.774,-121.7476
2017-08-10,2017-08-10T13:23:54Z,2017-08-11T03:04:10Z,35.74425,-121.84555
2018-07-02,2018-07-02T12:27:52Z,2018-07-03T04:50:45Z,50.6292,-128.52665
2018-07-02,2018-07-02T12:28:32Z,2018-07-03T04:48:05Z,50.304,-128.2765
2018-07-03,2018-07-03T12:28:38Z,2018-07-04T04:47:43Z,50.3623,-128.2005
2018-07-03,2018-07-03T12:27:41Z,2018-07-04T04:39:38Z,49.6438,-127.0699
2018-07-03,2018-07-03T12:27:31Z,2018-07-04T04:39:41Z,49.66695,-127.05525
2018-07-04,2018-07-04T12:27:51Z,2018-07-05T04:31:27Z,48.88225,-126.0242
2018-07-04,2018-07-04T12:27:35Z,2018-07-05T04:31:26Z,48.91,-125.9901
2018-07-05,2018-07-05T12:28:07Z,2018-07-06T04:31:05Z,48.9394,-125.97215
2018-07-05,2018-07-05T12:29:34Z,2018-07-06T04:28:34Z,48.50795,-125.839
2018-07-05,2018-07-05T12:29:52Z,2018-07-06T04:28:36Z,48.47715,-125.88065
2018-07-06,2018-07-06T12:27:34Z,2018-07-07T04:25:28Z,48.51945,-125.1621
2018-07-06,2018-07-06T12:27:20Z,2018-07-07T04:25:37Z,48.5618,-125.15155
2018-07-07,2018-07-07T12:31:19Z,2018-07-08T04:25:33Z,48.2543,-125.6
2018-07-07,2018-07-07T12:31:10Z,2018-07-08T04:25:20Z,48.24585,-125.5565
2018-07-12,2018-07-12T12:39:34Z,2018-07-13T04:18:02Z,47.258,-125.52085
2018-07-12,2018-07-12T12:39:30Z,2018-07-13T04:15:09Z,46.90675,-125.1505
2018-07-13,2018-07-13T12:39:21Z,2018-07-14T04:12:07Z,46.74525,-124.72385
2018-07-13,2018-07-13T12:39:31Z,2018-07-14T04:12:17Z,46.74305,-124.76535
2018-07-14,2018-07-14T12:40:44Z,2018-07-15T04:11:49Z,46.7432,-124.8303
2018-07-14,2018-07-14T12:40:40Z,2018-07-15T04:08:00Z,46.252,-124.3457
2018-07-15,2018-07-15T12:41:07Z,2018-07-16T04:06:56Z,46.27685,-124.24175
2018-07-15,2018-07-15T12:41:13Z,2018-07-16T04:06:03Z,46.14655,-124.1439
2018-07-16,2018-07-16T12:42:21Z,2018-07-17T04:05:23Z,46.13685,-124.1805
2018-07-21,2018-07-21T12:50:20Z,2018-07-22T03:57:53Z,45.2706,-124.14745
2018-07-22,2018-07-22T12:50:25Z,2018-07-23T03:57:43Z,45.5299,-124.1249
2018-07-23,2018-07-23T12:52:44Z,2018-07-24T03:56:11Z,45.2601,-124.2129
2018-07-24,2018-07-24T12:57:06Z,2018-07-25T03:58:27Z,45.2561,-125.0361
2018-07-24,2018-07-24T12:57:30Z,2018-07-25T03:58:25Z,45.189,-125.0796
2018-07-26,2018-07-26T12:58:19Z,2018-07-27T03:50:54Z,44.5381,-124.2345
2018-07-26,2018-07-26T12:58:07Z,2018-07-27T03:51:21Z,44.64425,-124.26535
2018-07-26,2018-07-26T12:58:07Z,2018-07-27T03:52:00Z,44.74885,-124.3473
2018-07-28,2018-07-28T13:03:29Z,2018-07-29T03:49:02Z,44.082,-124.64725
2018-07-30,2018-07-30T13:10:13Z,2018-07-31T03:46:24Z,43.19865,-125.1719
2018-07-31,2018-07-31T13:17:28Z,2018-08-01T03:50:49Z,43.0762,-126.63935
2018-08-04,2018-08-04T13:18:16Z,2018-08-05T03:35:33Z,41.6413,-124.8894
2018-08-05,2018-08-05T13:20:26Z,2018-08-06T03:33:51Z,41.28665,-124.97135
